district,address,area,orientation,room,living,bathroom,floor,rent,
惠州,惠城,75,南,2,2,1,24,2000,
惠州,大亚湾,95.8,南,3,2,2,26,2000,
惠州,大亚湾,92.85,南,3,2,2,33,2000,
惠州,惠阳,105,南北,4,2,2,29,2000,
惠州,大亚湾,95,南,2,2,2,32,2000,
惠州,大亚湾,119,南北,4,2,2,33,2000,
惠州,惠阳,128,南,4,2,3,32,2000,
惠州,大亚湾,93.45,南,3,2,1,30,2000,
惠州,大亚湾,109,东南,4,2,2,33,2000,
惠州,惠城,142,南,3,2,2,12,2000,
惠州,大亚湾,119,南北,4,2,2,32,2000,
惠州,惠阳,99.7,南,3,2,2,31,2000,
惠州,大亚湾,90,东南,3,1,1,34,2000,
惠州,大亚湾,110,南北,4,2,2,26,2000,
惠州,大亚湾,97.4,东南,4,2,2,29,2000,
惠州,惠阳,125,南北,4,2,2,17,2000,
惠州,惠阳,93,南,3,2,1,32,2000,
惠州,大亚湾,128,南,4,2,2,33,2000,
惠州,大亚湾,128,西北,4,2,3,33,2000,
惠州,大亚湾,88.78,南,3,2,2,28,2000,
惠州,惠阳,92,北,3,2,2,32,2000,
惠州,大亚湾,108,西南,4,2,2,29,2000,
惠州,惠阳,115,南北,4,2,2,33,2000,
惠州,大亚湾,126,南北,4,2,2,34,2000,
惠州,大亚湾,108,南,3,2,2,25,2000,
惠州,大亚湾,128,南北,3,2,2,34,2000,
惠州,惠阳,101,南,3,2,2,32,2000,
惠州,惠阳,74.96,东南,3,2,1,9,2000,
惠州,惠阳,115,南,3,2,2,31,2000,
惠州,惠东,51.67,南,1,1,1,31,2000,
惠州,惠阳,120,南,3,2,2,33,2000,
惠州,惠阳,74,南北,2,2,1,31,2000,
惠州,大亚湾,142,南北,4,2,2,28,2000,
惠州,大亚湾,105.61,南北,4,2,1,33,2000,
惠州,大亚湾,121,东,4,2,1,32,2000,
惠州,惠阳,88,南,3,2,1,29,2000,
惠州,惠城,117,南,3,2,2,6,2000,
惠州,惠城,71,南,2,1,1,7,2000,
惠州,惠城,83,南,3,2,1,21,2000,
惠州,大亚湾,108,南,4,2,2,33,2000,
惠州,惠阳,128,南北,4,2,2,34,2000,
惠州,大亚湾,96,南北,3,2,1,25,2000,
惠州,惠阳,85,南,2,2,1,23,2000,
惠州,惠城,60,东西,2,1,1,9,2000,
惠州,惠城,95,东南,3,2,2,9,2000,
惠州,惠阳,107,南,4,2,2,33,2000,
惠州,大亚湾,89,南,3,2,1,25,2000,
惠州,大亚湾,113.5,南北,3,2,2,18,2000,
惠州,大亚湾,96.1,东南,3,2,2,9,2000,
惠州,大亚湾,139,南北,4,2,2,33,2000,
惠州,大亚湾,98,南,3,2,1,25,2000,
惠州,惠阳,89,南,3,2,1,34,2000,
惠州,惠阳,116,南北,3,2,2,34,2000,
惠州,大亚湾,93,南北,3,2,1,29,2000,
惠州,惠城,125,南,3,2,2,6,2000,
惠州,惠东,79.46,南,2,2,1,33,2000,
惠州,惠城,85,西南,2,2,1,16,2000,
惠州,惠阳,128,东南,3,2,2,23,2000,
惠州,惠阳,108,东南,3,2,2,25,2000,
惠州,博罗,88.59,南,3,2,1,26,2000,
惠州,博罗,112,南,4,2,2,30,2000,
惠州,大亚湾,79,南,3,2,1,26,2000,
惠州,大亚湾,91,南,3,2,2,27,2000,
惠州,大亚湾,92.71,南,3,2,2,33,2000,
惠州,大亚湾,98.52,南北,4,2,1,26,2000,
惠州,惠阳,93,南,3,2,1,33,2000,
惠州,惠阳,95,南北,3,2,1,32,2000,
惠州,惠城,58,南,2,1,1,25,2000,
惠州,大亚湾,95,南,3,2,1,32,2000,
惠州,惠阳,93,南北,3,2,2,30,2000,
惠州,大亚湾,126,南北,5,2,2,32,2000,
惠州,惠阳,108,西南,3,2,2,31,2000,
惠州,惠阳,80,南,3,2,1,31,2000,
惠州,惠阳,89.98,东南,3,2,1,28,2000,
惠州,惠城,117,东,3,2,2,6,2000,
惠州,惠城,106,西南,3,2,2,9,2000,
惠州,惠城,106,东南,3,1,1,16,2000,
惠州,大亚湾,128,南北,4,2,2,32,2000,
惠州,惠阳,97,南北,4,2,1,27,2000,
惠州,大亚湾,89,东南,3,2,1,17,2000,
惠州,惠阳,96.7,东南,2,2,1,25,2000,
惠州,惠城,51,东南,1,0,1,41,2000,
惠州,惠东,93.57,南北,3,2,1,30,2000,
惠州,大亚湾,90.44,南北,3,2,2,31,2000,
惠州,惠阳,117,南北,4,2,2,33,2000,
惠州,惠城,88,南,4,2,2,23,2000,
惠州,仲恺高新技术产业开发区,107,南,3,2,1,19,2000,
惠州,惠阳,128,东南,3,2,2,18,2000,
惠州,惠城,86,南,2,2,1,20,2000,
惠州,博罗,100.08,南,3,2,2,5,2000,
惠州,惠阳,82.37,南,2,2,1,29,2000,
惠州,博罗,136,南北,3,2,2,5,2000,
惠州,惠阳,105.12,南北,3,2,2,34,2000,
惠州,大亚湾,71,南,3,2,1,26,2000,
惠州,惠阳,101,南,4,2,2,33,2000,
惠州,惠阳,70.16,南,2,2,1,32,2000,
惠州,惠阳,68.61,南,2,2,1,29,2000,
惠州,仲恺高新技术产业开发区,89,南,3,2,1,25,2000,
惠州,大亚湾,130,南北,4,2,2,34,2000,
惠州,惠阳,57,东南,2,1,1,31,2000,
惠州,仲恺高新技术产业开发区,102,南,3,2,2,28,2000,
惠州,惠阳,110,东南,3,2,2,11,2000,
惠州,惠阳,97,东西北,2,2,1,25,2000,
惠州,惠阳,109,南,3,2,2,28,2000,
惠州,博罗,98,南,3,2,2,32,2000,
惠州,仲恺高新技术产业开发区,113,东,3,2,2,16,2000,
惠州,惠阳,82,南,3,2,1,29,2000,
惠州,大亚湾,128,南,4,2,2,34,2000,
惠州,仲恺高新技术产业开发区,100,东,3,2,2,30,2000,
惠州,大亚湾,89.3,南,2,2,2,32,2000,
惠州,大亚湾,90,南,3,2,1,33,2000,
惠州,大亚湾,78,东南,3,2,1,32,2000,
惠州,仲恺高新技术产业开发区,117,南,3,2,2,19,2000,
惠州,惠阳,95,南,3,2,2,11,2000,
惠州,大亚湾,113,南,3,2,2,32,1999,
惠州,大亚湾,81.13,南,3,2,1,11,1950,
惠州,大亚湾,86,南,3,2,1,26,1950,
惠州,大亚湾,96,南,3,2,1,33,1950,
惠州,大亚湾,109,南,4,2,2,30,1950,
惠州,仲恺高新技术产业开发区,103,东南,3,2,2,18,1900,
惠州,大亚湾,124,南北,3,2,1,18,1900,
惠州,大亚湾,94,南,3,2,2,29,1900,
惠州,惠阳,77.72,南,2,2,1,34,1900,
惠州,大亚湾,89,南,3,2,2,32,1900,
惠州,大亚湾,96,南北,3,2,1,22,1900,
惠州,惠阳,84.6,南,3,2,1,29,1900,
惠州,惠阳,154,南,4,2,2,19,1900,
惠州,大亚湾,89.68,南,3,2,2,18,1900,
惠州,惠阳,143,东南,4,2,2,23,1900,
惠州,惠阳,90.83,西南,3,2,1,29,1900,
惠州,大亚湾,108,南北,3,2,2,30,1900,
惠州,惠阳,89.5,南,3,2,1,33,1900,
惠州,惠东,85,东南,2,1,1,33,1900,
惠州,大亚湾,126,南北,4,2,2,33,1900,
惠州,大亚湾,116.66,南北,3,2,2,15,1900,
惠州,大亚湾,85,南,3,2,2,29,1900,
惠州,大亚湾,129,北,3,2,2,18,1900,
惠州,大亚湾,115.3,南,3,2,2,22,1900,
惠州,仲恺高新技术产业开发区,89,东南,3,2,1,18,1900,
惠州,博罗,118,东南,4,2,2,31,1900,
惠州,惠城,56,南,2,1,1,20,1900,
惠州,大亚湾,96,南,3,2,1,33,1900,
惠州,惠阳,89,南,3,2,2,28,1900,
惠州,大亚湾,132.05,南北,4,2,2,23,1900,
惠州,博罗,93,南,3,2,2,30,1900,
惠州,大亚湾,89.13,南,3,2,2,29,1900,
惠州,大亚湾,98,东南,3,2,1,28,1900,
惠州,大亚湾,104,东南,2,2,2,33,1900,
惠州,惠阳,166,西北,4,2,1,30,1900,
惠州,大亚湾,112.83,南北,3,2,2,25,1900,
惠州,大亚湾,110,南,3,2,2,32,1900,
惠州,惠阳,118,东南,3,2,1,21,1900,
惠州,大亚湾,105,南,4,2,1,33,1900,
惠州,大亚湾,86.84,南,3,2,1,32,1900,
惠州,仲恺高新技术产业开发区,97,南北,3,2,1,33,1900,
惠州,大亚湾,83.81,南,3,2,1,33,1900,
惠州,惠阳,86,东南,3,2,1,31,1900,
惠州,惠阳,97,南,3,2,2,32,1900,
惠州,惠阳,94.86,南,3,2,1,31,1900,
惠州,大亚湾,128,南北,3,2,2,27,1900,
惠州,大亚湾,120,东南,4,2,2,31,1900,
惠州,大亚湾,96,东南,3,2,1,30,1900,
惠州,惠城,50,南,2,2,1,30,1900,
惠州,惠阳,74,北,2,2,1,28,1900,
惠州,大亚湾,136,南,3,2,2,17,1900,
惠州,大亚湾,91,南,3,2,1,34,1900,
惠州,仲恺高新技术产业开发区,84,东北,3,2,1,32,1900,
惠州,惠城,83,西南,3,2,1,7,1900,
惠州,惠阳,101,南,4,2,2,33,1900,
惠州,惠阳,85,南,3,2,2,18,1900,
惠州,惠阳,128,南,3,2,1,16,1900,
惠州,大亚湾,104,东南,3,2,2,33,1900,
惠州,大亚湾,96,西南,3,2,2,32,1900,
惠州,大亚湾,107,东南,4,2,1,33,1900,
惠州,惠阳,75,南,2,2,1,29,1900,
惠州,博罗,118,南,4,2,2,32,1900,
惠州,惠阳,92,东南,3,2,1,33,1900,
惠州,大亚湾,55,南,1,1,1,31,1900,
惠州,惠城,79,南,2,2,1,30,1900,
惠州,惠阳,91,东南,3,2,1,31,1888,
惠州,惠阳,105,南,4,2,2,34,1860,
惠州,大亚湾,103.65,南,3,2,2,32,1850,
惠州,惠东,71,西南,2,1,1,34,1850,
惠州,大亚湾,80.6,南,3,2,1,27,1850,
惠州,大亚湾,89,南,3,2,2,18,1850,
惠州,大亚湾,113,南北,4,2,2,34,1850,
惠州,大亚湾,110,东南,3,2,2,31,1800,
惠州,大亚湾,89,东南,3,2,1,27,1800,
惠州,博罗,117,南,4,2,2,32,1800,
惠州,大亚湾,95.43,东,2,2,1,12,1800,
惠州,大亚湾,126,南,4,2,2,34,1800,
惠州,大亚湾,104,南北,3,2,2,20,1800,
惠州,惠城,50.2,南,1,1,1,28,1800,
惠州,大亚湾,110.42,南北,3,2,2,17,1800,
惠州,大亚湾,104,南,3,2,2,33,1800,
惠州,惠阳,90,南,3,2,1,31,1800,
惠州,仲恺高新技术产业开发区,86,东南,3,2,1,17,1800,
惠州,大亚湾,80,东南,3,2,1,33,1800,
惠州,大亚湾,83,南北,2,1,2,33,1800,
惠州,大亚湾,119,南,4,2,2,31,1800,
惠州,大亚湾,82,东南,2,2,1,34,1800,
惠州,惠阳,110,南,3,2,2,12,1800,
惠州,惠阳,81,北,3,2,1,29,1800,
惠州,惠阳,85,东,3,2,1,32,1800,
惠州,惠阳,127.39,南北,4,2,2,32,1800,
惠州,惠东,133.15,东南,4,2,2,34,1800,
惠州,惠阳,87,南,3,2,1,30,1800,
惠州,惠阳,126,南北,4,2,1,34,1800,
惠州,惠阳,110,南,3,2,1,11,1800,
惠州,惠城,80,南,2,1,1,18,1800,
惠州,大亚湾,95.88,南,3,2,1,32,1800,
惠州,大亚湾,106.6,南北,4,2,1,25,1800,
惠州,大亚湾,95,南,3,2,1,32,1800,
惠州,惠阳,97,西南,3,2,2,34,1800,
惠州,惠阳,108.47,南北,3,2,2,17,1800,
惠州,大亚湾,88,南,4,2,2,26,1800,
惠州,惠阳,98,东,3,2,2,32,1800,
惠州,大亚湾,108,东北,4,2,2,34,1800,
惠州,大亚湾,106.66,南北,3,2,2,25,1800,
惠州,大亚湾,110,南,3,1,2,32,1800,
惠州,大亚湾,98,南,3,2,2,32,1800,
惠州,大亚湾,67,南,4,2,2,16,1800,
惠州,惠城,55,南,2,1,1,32,1800,
惠州,大亚湾,115,南,4,2,2,32,1800,
惠州,惠城,73.75,南,2,1,1,16,1800,
惠州,大亚湾,110,南北,4,2,2,26,1800,
惠州,惠阳,95,南,3,2,1,34,1800,
惠州,大亚湾,90,南,3,2,1,34,1800,
惠州,惠阳,96,南,3,1,1,32,1800,
惠州,大亚湾,105.22,南,3,2,2,34,1800,
惠州,大亚湾,90,南,3,2,1,33,1800,
惠州,惠阳,111.73,南,3,2,1,33,1800,
惠州,惠阳,99.8,南,3,2,1,23,1800,
惠州,大亚湾,88,南,3,2,2,26,1800,
惠州,大亚湾,84,南,3,1,1,26,1800,
惠州,大亚湾,95,南,3,2,1,33,1800,
惠州,大亚湾,89.4,东南,3,2,1,34,1800,
惠州,惠阳,129,南,3,2,2,28,1800,
惠州,大亚湾,95,南,3,2,1,32,1800,
惠州,惠阳,89.48,东南,3,2,1,34,1800,
惠州,大亚湾,91.38,南,3,2,1,25,1800,
惠州,惠东,101,南,3,2,1,32,1800,
惠州,大亚湾,98,南,3,2,2,28,1800,
惠州,惠阳,60,东南,2,1,1,28,1800,
惠州,惠阳,104,东南,3,2,1,29,1800,
惠州,大亚湾,113,南,3,2,2,26,1800,
惠州,大亚湾,87,南,3,2,1,16,1800,
惠州,大亚湾,126,南北,4,2,2,33,1800,
惠州,惠阳,97.12,西南,4,2,1,32,1800,
惠州,惠阳,60,南,2,1,1,31,1800,
惠州,惠城,103.6,南北,3,2,2,34,1800,
惠州,惠东,45,西南,2,1,1,5,1800,
惠州,大亚湾,128,南,4,2,2,32,1800,
惠州,惠阳,94.4,南,2,2,1,26,1800,
惠州,惠阳,83,南,3,1,1,24,1800,
惠州,大亚湾,85,南,3,2,2,33,1800,
惠州,大亚湾,110,东南,4,2,2,26,1800,
惠州,大亚湾,78,南,3,2,1,29,1800,
惠州,大亚湾,89,西南,3,2,1,34,1800,
惠州,惠阳,87,南,3,2,1,29,1800,
惠州,大亚湾,78,南,3,2,1,16,1800,
惠州,惠阳,97.4,南,3,2,1,30,1800,
惠州,惠阳,118.85,南北,4,2,2,33,1800,
惠州,惠阳,114,东南,3,2,2,30,1800,
惠州,大亚湾,89,南,3,2,1,24,1800,
惠州,大亚湾,110,南,3,2,2,32,1800,
惠州,大亚湾,85,南,3,2,2,26,1800,
惠州,大亚湾,97,南,3,2,2,32,1800,
惠州,大亚湾,127,南北,4,2,2,34,1800,
惠州,大亚湾,95,南,3,2,1,30,1800,
惠州,惠阳,92,东南,3,2,2,31,1800,
惠州,惠阳,100.58,东,3,2,1,33,1800,
惠州,大亚湾,87.78,南,3,2,1,32,1800,
惠州,博罗,90,北,3,2,1,16,1800,
惠州,大亚湾,115,南北,5,2,2,27,1800,
惠州,大亚湾,98,南北,3,2,1,28,1800,
惠州,大亚湾,92,南,3,2,2,33,1800,
惠州,大亚湾,95,南,3,2,1,17,1800,
惠州,大亚湾,85,南,3,2,1,32,1800,
惠州,惠阳,86.8,西,2,2,1,22,1800,
惠州,大亚湾,78.63,东南,3,2,1,33,1800,
惠州,大亚湾,86,南,3,2,2,28,1800,
惠州,大亚湾,90,北,3,2,2,9,1800,
惠州,大亚湾,113,东南,3,2,2,9,1800,
惠州,大亚湾,116,东南,4,2,2,33,1800,
惠州,大亚湾,126,南,3,2,2,32,1800,
惠州,惠阳,95,南北,3,2,1,34,1800,
惠州,惠阳,89.28,东南,3,2,1,28,1800,
惠州,大亚湾,109.09,南,3,2,2,34,1800,
惠州,大亚湾,89,南,3,2,2,34,1800,
惠州,大亚湾,95,南,3,1,1,32,1800,
惠州,大亚湾,109.5,南,3,2,2,32,1800,
惠州,大亚湾,107,南,3,2,2,33,1800,
惠州,惠阳,135,南北,5,2,2,34,1800,
惠州,惠城,76,南,2,2,1,34,1800,
惠州,惠阳,75,南,2,2,1,31,1800,
惠州,大亚湾,85,南,3,2,2,26,1800,
惠州,大亚湾,96,南,3,2,2,28,1800,
惠州,惠阳,92.5,东北,3,2,1,33,1800,
惠州,大亚湾,82,东北,2,2,1,34,1800,
惠州,惠阳,88,南,3,2,1,29,1800,
惠州,惠阳,89.67,南,3,2,1,31,1800,
惠州,大亚湾,91,西南,3,2,1,33,1800,
惠州,大亚湾,114,南北,3,2,1,28,1800,
惠州,惠阳,93,南,3,2,1,32,1800,
惠州,惠阳,103.21,北,3,2,2,34,1800,
惠州,大亚湾,113,西南,3,2,2,31,1800,
惠州,惠城,90,南,3,2,1,8,1800,
惠州,惠阳,98,南,3,2,2,28,1800,
惠州,惠城,90,东南,3,2,1,29,1800,
惠州,惠阳,66.5,西南,2,2,1,27,1800,
惠州,大亚湾,120,东南,4,2,2,31,1800,
惠州,大亚湾,84,西南,3,2,2,26,1800,
惠州,大亚湾,142,南北,4,2,2,17,1800,
惠州,大亚湾,95.87,南,3,2,1,17,1800,
惠州,大亚湾,110,南,3,2,2,30,1800,
惠州,大亚湾,99,东南,4,2,2,31,1800,
惠州,大亚湾,108,南北,3,1,1,30,1800,
惠州,大亚湾,91,西南,2,2,1,33,1800,
惠州,大亚湾,97,南,3,2,2,33,1800,
惠州,惠阳,148,东南,3,2,2,12,1800,
惠州,惠阳,132,南北,4,2,2,34,1800,
惠州,大亚湾,110,南,3,2,2,26,1800,
惠州,大亚湾,102,南,3,2,1,23,1800,
惠州,大亚湾,96,东南,2,2,1,28,1800,
惠州,大亚湾,112,南北,4,2,2,28,1800,
惠州,大亚湾,106,东南,4,2,2,33,1800,
惠州,大亚湾,98,南,3,1,2,17,1800,
惠州,大亚湾,110,南,3,2,2,33,1800,
惠州,大亚湾,131,南北,4,2,2,33,1800,
惠州,大亚湾,98,南北,3,2,1,26,1800,
惠州,惠阳,89,东南,3,2,1,34,1800,
惠州,大亚湾,89,南,4,2,1,26,1800,
惠州,大亚湾,104,南,3,2,2,34,1800,
惠州,大亚湾,96,南,3,2,2,30,1800,
惠州,惠城,120,东南,2,2,2,28,1800,
惠州,大亚湾,96,南,3,2,2,33,1800,
惠州,大亚湾,120,南,4,2,2,33,1800,
惠州,大亚湾,128,南北,4,2,2,33,1800,
惠州,大亚湾,107.6,南北,3,2,2,33,1800,
惠州,大亚湾,99,南,4,2,2,31,1800,
惠州,大亚湾,96.1,南,4,2,2,29,1800,
惠州,大亚湾,97,南,4,2,2,31,1800,
惠州,大亚湾,98.8,东,3,2,2,27,1800,
惠州,惠阳,138,东,3,2,2,18,1800,
惠州,惠城,93.5,东南,3,2,2,31,1800,
惠州,惠阳,87,南,2,2,2,16,1800,
惠州,惠阳,128,东北,3,2,2,23,1800,
惠州,大亚湾,125,南北,4,2,2,32,1800,
惠州,大亚湾,90,南,3,2,2,28,1800,
惠州,大亚湾,95,南,3,2,1,32,1800,
惠州,大亚湾,128,南北,4,2,2,32,1800,
惠州,惠阳,92,南北,3,1,2,31,1800,
惠州,惠阳,95.45,东南,3,1,1,33,1800,
惠州,大亚湾,114,南北,4,2,2,33,1800,
惠州,大亚湾,88,南,3,2,2,26,1800,
惠州,惠城,308,南,6,4,4,3,1800,
惠州,大亚湾,89.8,东南,3,1,1,26,1800,
惠州,大亚湾,119,南,3,2,2,34,1800,
惠州,大亚湾,107,南,3,2,2,34,1800,
惠州,惠阳,89,南,3,2,2,34,1800,
惠州,大亚湾,90.56,东南,4,2,1,33,1800,
惠州,惠城,68,西南,3,2,1,25,1800,
惠州,大亚湾,95.59,北,3,2,2,32,1800,
惠州,博罗,84.47,南,3,1,1,30,1800,
惠州,大亚湾,79,南,1,1,1,6,1800,
惠州,大亚湾,98,南,3,2,2,20,1800,
惠州,大亚湾,109,南,4,2,2,32,1800,
惠州,惠阳,115.27,南北,3,2,2,31,1800,
惠州,大亚湾,85,南,3,2,1,33,1800,
惠州,大亚湾,127.65,南,4,2,2,32,1800,
惠州,惠阳,55,南,2,2,1,28,1800,
惠州,大亚湾,100,南,3,2,2,23,1800,
惠州,大亚湾,97,南,3,2,2,32,1800,
惠州,大亚湾,78,南,2,1,1,33,1800,
惠州,大亚湾,112,南北,4,2,2,26,1800,
惠州,大亚湾,96,南,3,2,1,32,1800,
惠州,大亚湾,95,南,3,2,1,32,1800,
惠州,大亚湾,112,西南,4,2,2,26,1800,
惠州,大亚湾,87.96,南,3,2,2,26,1800,
惠州,惠阳,120,南,3,2,2,30,1800,
惠州,大亚湾,97.46,南,3,1,1,26,1800,
惠州,大亚湾,71.52,东南,3,2,1,34,1800,
惠州,大亚湾,110,南北,4,2,2,26,1800,
惠州,惠阳,118,南北,3,2,2,34,1800,
惠州,大亚湾,85,西南西,3,2,2,32,1800,
惠州,大亚湾,118,南北,3,2,2,32,1800,
惠州,大亚湾,105,东南,3,1,2,34,1800,
惠州,惠阳,89.98,南,3,2,1,10,1800,
惠州,大亚湾,75,南,3,2,1,33,1800,
惠州,大亚湾,87.13,南,3,2,1,27,1800,
惠州,大亚湾,100,南,3,2,2,32,1800,
惠州,大亚湾,81.45,南,3,2,1,28,1800,
惠州,大亚湾,86,西南,3,2,1,28,1800,
惠州,仲恺高新技术产业开发区,92,南,3,2,1,30,1800,
惠州,惠阳,92,南,3,2,2,31,1800,
惠州,大亚湾,87,南,3,2,1,22,1800,
惠州,大亚湾,78,南,3,2,1,34,1800,
惠州,大亚湾,120,南北,5,2,2,33,1800,
惠州,大亚湾,103,南,4,2,1,26,1800,
惠州,惠阳,97,南,3,2,1,30,1800,
惠州,大亚湾,93,南,3,2,1,32,1800,
惠州,大亚湾,111,东南,5,2,2,34,1800,
惠州,惠城,45,东南,1,1,1,31,1800,
惠州,惠阳,70,南,3,2,1,29,1800,
惠州,惠城,94,南,3,2,1,25,1800,
惠州,大亚湾,116,南,4,2,2,33,1800,
惠州,博罗,98,南,3,2,2,32,1800,
惠州,大亚湾,96,南北,4,2,2,32,1800,
惠州,大亚湾,89,南,3,2,2,34,1800,
惠州,惠城,57,南,2,1,1,32,1800,
惠州,惠阳,93.97,南,3,2,1,25,1800,
惠州,大亚湾,78,东南,2,1,1,27,1800,
惠州,惠阳,118,东南,3,2,2,31,1800,
惠州,大亚湾,93,北,3,2,1,18,1800,
惠州,大亚湾,116,南,3,2,2,22,1800,
惠州,大亚湾,128,东南,4,2,2,32,1800,
惠州,大亚湾,97.44,南,4,2,2,33,1800,
惠州,大亚湾,106,南,3,2,2,23,1800,
惠州,惠城,87.87,西南,3,2,1,9,1800,
惠州,大亚湾,126,东南,4,2,2,34,1800,
惠州,大亚湾,113,东南,3,2,2,26,1800,
惠州,惠阳,146,西南,4,2,2,34,1799,
惠州,惠阳,54,东北,2,2,1,15,1788,
惠州,仲恺高新技术产业开发区,106,东南,3,2,2,17,1760,
惠州,大亚湾,92,南,3,2,1,33,1750,
惠州,大亚湾,98,南,3,2,2,30,1750,
惠州,大亚湾,83.93,南,3,2,1,33,1750,
惠州,惠城,43.62,南,1,1,1,13,1750,
惠州,大亚湾,87,东南,3,2,2,32,1750,
惠州,惠城,308,南,6,4,4,3,1750,
惠州,大亚湾,80,南,2,2,1,25,1750,
惠州,大亚湾,87,东南,3,2,1,28,1750,
惠州,大亚湾,95.65,东南,3,2,1,33,1750,
惠州,大亚湾,112,南,3,2,1,33,1750,
惠州,大亚湾,113,南,3,2,2,33,1750,
惠州,惠阳,114,南,3,2,2,20,1750,
惠州,惠阳,103.85,西,3,2,2,23,1750,
惠州,大亚湾,107.64,南,4,2,2,21,1700,
惠州,大亚湾,96,南,3,2,2,32,1700,
惠州,大亚湾,128,北,3,2,2,33,1700,
惠州,大亚湾,67,北,2,2,1,29,1700,
惠州,大亚湾,106,南北,3,2,2,34,1700,
惠州,大亚湾,105,南,3,2,1,18,1700,
惠州,惠阳,97,东,3,2,2,32,1700,
惠州,惠阳,88,南,3,2,1,31,1700,
惠州,仲恺高新技术产业开发区,74.72,东南,2,1,1,18,1700,
惠州,惠阳,78,南,2,1,1,23,1700,
惠州,惠阳,80,南,2,2,1,28,1700,
惠州,惠阳,75,南,3,2,1,18,1700,
惠州,惠阳,74.46,东南,3,2,1,18,1700,
惠州,大亚湾,97,南,3,2,2,33,1700,
惠州,大亚湾,106,南北,3,2,2,25,1700,
惠州,大亚湾,97,东南,3,2,2,18,1700,
惠州,大亚湾,95.6,南,3,2,1,33,1700,
惠州,惠阳,82.5,南,3,2,1,29,1700,
惠州,惠阳,70,南,2,1,1,22,1700,
惠州,惠阳,96.16,南,3,2,2,32,1700,
惠州,大亚湾,120,南,3,2,2,32,1700,
惠州,大亚湾,128.99,东南,4,2,2,32,1700,
惠州,惠城,43.57,南,1,1,1,13,1700,
惠州,大亚湾,99,南,3,2,1,28,1700,
惠州,惠阳,116,南北,3,2,2,34,1700,
惠州,惠阳,64,南,2,2,1,26,1700,
惠州,惠阳,145,南北,4,2,3,12,1700,
惠州,大亚湾,87,南,3,2,1,28,1700,
惠州,大亚湾,95,南,3,2,1,32,1700,
惠州,大亚湾,106,南北,4,2,2,29,1700,
惠州,大亚湾,129,南,3,2,2,30,1700,
惠州,大亚湾,85,南,3,2,1,29,1700,
惠州,大亚湾,109,东南,4,2,2,32,1700,
惠州,大亚湾,89,南,3,2,2,29,1700,
惠州,大亚湾,90.89,西,3,1,1,28,1700,
惠州,大亚湾,90,南,3,2,1,34,1700,
惠州,大亚湾,97,东南,3,2,1,33,1700,
惠州,大亚湾,87,南,3,2,1,29,1700,
惠州,惠阳,74.65,东,2,2,1,30,1700,
惠州,惠城,38,南,2,1,1,14,1700,
惠州,大亚湾,104,南北,3,2,2,33,1700,
惠州,大亚湾,110,东南,4,2,1,33,1700,
惠州,惠阳,88,南,3,2,1,34,1700,
惠州,惠阳,114,东,3,2,2,32,1700,
惠州,大亚湾,126,南,5,2,2,33,1700,
惠州,惠阳,46,东,1,1,1,28,1700,
惠州,惠阳,70,东南,2,2,1,29,1700,
惠州,惠阳,80,东南,2,2,1,28,1700,
惠州,仲恺高新技术产业开发区,90,西南,3,2,1,27,1700,
惠州,惠阳,86,东,3,2,1,11,1700,
惠州,大亚湾,111,东南,3,2,2,34,1700,
惠州,大亚湾,95,东南,3,2,1,33,1700,
惠州,惠阳,82,东南,3,2,1,28,1700,
惠州,惠阳,100.58,南,3,2,1,33,1700,
惠州,惠阳,89.92,西北,3,2,1,20,1700,
惠州,惠城,90,东南,3,2,1,9,1700,
惠州,惠阳,68,南,2,2,1,31,1700,
惠州,惠阳,108,东南,3,2,2,31,1700,
惠州,惠阳,103,南,3,2,2,32,1700,
惠州,大亚湾,95,南,3,2,1,34,1700,
惠州,大亚湾,105,南,4,2,2,31,1700,
惠州,大亚湾,75.89,南,3,2,1,33,1700,
惠州,大亚湾,86,南,2,2,1,17,1700,
惠州,大亚湾,48.86,南北,2,2,1,15,1700,
惠州,大亚湾,89,东南,3,2,2,34,1700,
惠州,大亚湾,128,西,4,2,2,32,1700,
惠州,大亚湾,128,南北,4,2,2,30,1700,
惠州,大亚湾,113,南,3,2,2,33,1700,
惠州,大亚湾,106,南,4,2,2,18,1700,
惠州,惠阳,118,南,3,2,2,34,1700,
惠州,惠阳,126,南,3,2,2,17,1700,
惠州,惠城,76,南,2,2,1,34,1700,
惠州,惠城,60,西南西,2,1,1,9,1700,
惠州,大亚湾,97,南,4,2,2,29,1700,
惠州,惠城,96.25,东南,3,2,2,33,1700,
惠州,大亚湾,96,南,3,2,2,33,1700,
惠州,大亚湾,86,南,3,2,2,32,1700,
惠州,大亚湾,103.79,南,4,2,2,26,1700,
惠州,大亚湾,103.79,南,4,2,1,26,1700,
惠州,惠阳,74,西北,2,2,1,24,1680,
惠州,大亚湾,108,北,3,2,1,32,1680,
惠州,惠阳,89,南,3,2,1,29,1650,
惠州,大亚湾,89.91,南,3,2,1,32,1650,
惠州,大亚湾,97,南,3,2,2,33,1650,
惠州,大亚湾,82.07,南,2,2,1,34,1650,
惠州,大亚湾,92,东南,2,1,1,33,1650,
惠州,惠阳,84,东南,3,2,1,25,1650,
惠州,惠阳,98.56,西南,3,2,2,34,1650,
